"","entrezId","geneSymbol","chromosome"
"18767",574040,"SNORA6","chr3"
"18768",574042,"SNORA10","chr16"
"18769",57405,"SPC25","chr2"
"18770",57406,"ABHD6","chr3"
"18771",57407,"NMRAL1","chr16"
"18772",57408,"LRTM1","chr3"
"18773",57409,"MIF4GD","chr17"
"18774",5741,"PTH","chr11"
"18775",57410,"SCYL1","chr11"
"18776",57412,"AS3MT","chr10"
"18777",57414,"RHBDD2","chr7"
"18778",57415,"C3orf14","chr3"
"18779",57418,"WDR18","chr19"
"18780",57419,"SLC24A3","chr20"
"18781",5742,"PTGS1","chr9"
"18782",5743,"PTGS2","chr1"
"18783",5744,"PTHLH","chr12"
"18784",574408,"MIR329-1","chr14"
"18785",574409,"MIR329-2","chr14"
"18786",574410,"MIR323B","chr14"
"18787",574411,"MIR451A","chr17"
"18788",574412,"MIR452","chrX"
"18789",574413,"MIR409","chr14"
"18790",574414,"PRR9","chr1"
"18791",574431,"C1orf147","chr1"
"18792",574433,"MIR412","chr14"
"18793",574434,"MIR410","chr14"
"18794",574435,"MIR376B","chr14"
"18795",574436,"MIR485","chr14"
"18796",574441,"MIR488","chr1"
"18797",574442,"MIR489","chr7"
"18798",574443,"MIR490","chr7"
"18799",574444,"MIR491","chr9"
"18800",574445,"MIR511-1","chr10"
"18801",574446,"MIR511-2","chr10"
"18802",574447,"MIR146B","chr10"
"18803",574448,"MIR202","chr10"
"18804",574449,"MIR492","chr12"
"18805",574450,"MIR493","chr14"
"18806",574451,"MIR432","chr14"
"18807",574452,"MIR494","chr14"
"18808",574453,"MIR495","chr14"
"18809",574454,"MIR496","chr14"
"18810",574455,"MIR193B","chr16"
"18811",574456,"MIR497","chr17"
"18812",574457,"MIR181D","chr19"
"18813",574458,"MIR512-1","chr19"
"18814",574459,"MIR512-2","chr19"
"18815",57446,"NDRG3","chr20"
"18816",574460,"MIR498","chr19"
"18817",574461,"MIR520E","chr19"
"18818",574462,"MIR515-1","chr19"
"18819",574463,"MIR519E","chr19"
"18820",574464,"MIR520F","chr19"
"18821",574465,"MIR515-2","chr19"
"18822",574466,"MIR519C","chr19"
"18823",574467,"MIR520A","chr19"
"18824",574468,"MIR526B","chr19"
"18825",574469,"MIR519B","chr19"
"18826",57447,"NDRG2","chr14"
"18827",574470,"MIR525","chr19"
"18828",574471,"MIR523","chr19"
"18829",574472,"MIR518F","chr19"
"18830",574473,"MIR520B","chr19"
"18831",574474,"MIR518B","chr19"
"18832",574475,"MIR526A1","chr19"
"18833",574476,"MIR520C","chr19"
"18834",574477,"MIR518C","chr19"
"18835",574478,"MIR524","chr19"
"18836",574479,"MIR517A","chr19"
"18837",57448,"BIRC6","chr2"
"18838",574480,"MIR519D","chr19"
"18839",574481,"MIR521-2","chr19"
"18840",574482,"MIR520D","chr19"
"18841",574483,"MIR517B","chr19"
"18842",574484,"MIR520G","chr19"
"18843",574485,"MIR516B2","chr19"
"18844",574486,"MIR526A2","chr19"
"18845",574487,"MIR518E","chr19"
"18846",574488,"MIR518A1","chr19"
"18847",574489,"MIR518D","chr19"
"18848",57449,"PLEKHG5","chr1"
"18849",574490,"MIR516B1","chr19"
"18850",574491,"MIR518A2","chr19"
"18851",574492,"MIR517C","chr19"
"18852",574493,"MIR520H","chr19"
"18853",574494,"MIR521-1","chr19"
"18854",574495,"MIR522","chr19"
"18855",574496,"MIR519A1","chr19"
"18856",574497,"MIR527","chr19"
"18857",574498,"MIR516A1","chr19"
"18858",574499,"MIR516A2","chr19"
"18859",5745,"PTH1R","chr3"
"18860",574500,"MIR519A2","chr19"
"18861",574501,"MIR499A","chr20"
"18862",574502,"MIR500A","chrX"
"18863",574503,"MIR501","chrX"
"18864",574504,"MIR502","chrX"
"18865",574505,"MIR450A2","chrX"
"18866",574506,"MIR503","chrX"
"18867",574507,"MIR504","chrX"
"18868",574508,"MIR505","chrX"
"18869",574509,"MIR513A1","chrX"
"18870",57451,"ODZ2","chr5"
"18871",574510,"MIR513A2","chrX"
"18872",574511,"MIR506","chrX"
"18873",574512,"MIR507","chrX"
"18874",574513,"MIR508","chrX"
"18875",574514,"MIR509-1","chrX"
"18876",574515,"MIR510","chrX"
"18877",574516,"MIR514A1","chrX"
"18878",574517,"MIR514A2","chrX"
"18879",574518,"MIR514A3","chrX"
"18880",57452,"GALNTL1","chr14"
"18881",57453,"DSCAML1","chr11"
"18882",574537,"UGT2A2","chr4"
"18883",574538,"LOC574538","chr12"
"18884",57455,"REXO1","chr19"
"18885",57456,"KIAA1143","chr3"
"18886",57458,"TMCC3","chr12"
"18887",57459,"GATAD2B","chr1"
"18888",5746,"PTH2R","chr2"
"18889",57460,"PPM1H","chr12"
"18890",57461,"ISY1","chr3"
"18891",57462,"KIAA1161","chr9"
"18892",57463,"AMIGO1","chr1"
"18893",57464,"FAM40B","chr7"
"18894",57465,"TBC1D24","chr16"
"18895",57466,"SCAF4","chr21"
"18896",57467,"HHATL","chr3"
"18897",57468,"SLC12A5","chr20"
"18898",57469,"PNMAL2","chr19"
"18899",5747,"PTK2","chr8"
"18900",57470,"LRRC47","chr1"
"18901",57471,"ERMN","chr2"
"18902",57472,"CNOT6","chr5"
"18903",57473,"ZNF512B","chr20"
"18904",57474,"ZNF490","chr19"
"18905",57475,"PLEKHH1","chr14"
"18906",57476,"GRAMD1B","chr11"
"18907",57477,"SHROOM4","chrX"
"18908",57478,"USP31","chr16"
"18909",57479,"PRR12","chr19"
"18910",57480,"PLEKHG1","chr6"
"18911",57481,"KIAA1210","chrX"
"18912",57482,"KIAA1211","chr4"
"18913",57484,"RNF150","chr4"
"18914",57486,"NLN","chr5"
"18915",57488,"ESYT2","chr7"
"18916",57489,"ODF2L","chr1"
"18917",57491,"AHRR","chr5"
"18918",57492,"ARID1B","chr6"
"18919",57493,"HEG1","chr3"
"18920",57494,"RIMKLB","chr12"
"18921",57495,"KIAA1239","chr4"
"18922",57496,"MKL2","chr16"
"18923",57497,"LRFN2","chr6"
"18924",57498,"KIDINS220","chr2"
"18925",575,"BAI1","chr8"
"18926",57501,"KIAA1257","chr3"
"18927",57502,"NLGN4X","chrX"
"18928",57504,"MTA3","chr2"
"18929",57505,"AARS2","chr6"
"18930",57506,"MAVS","chr20"
"18931",57507,"ZNF608","chr5"
"18932",57508,"INTS2","chr17"
"18933",57509,"MTUS1","chr8"
"18934",57510,"XPO5","chr6"
"18935",57511,"COG6","chr13"
"18936",57512,"GPR158","chr10"
"18937",57513,"CASKIN2","chr17"
"18938",57514,"ARHGAP31","chr3"
"18939",57515,"SERINC1","chr6"
"18940",57519,"STARD9","chr15"
"18941",57520,"HECW2","chr2"
"18942",57521,"RPTOR","chr17"
"18943",57522,"SRGAP1","chr12"
"18944",57523,"NYNRIN","chr14"
"18945",57524,"CASKIN1","chr16"
"18946",57526,"PCDH19","chrX"
"18947",57528,"KCTD16","chr5"
"18948",57529,"RGAG1","chrX"
"18949",5753,"PTK6","chr20"
"18950",57530,"CGN","chr1"
"18951",57531,"HACE1","chr6"
"18952",57532,"NUFIP2","chr17"
"18953",57533,"TBC1D14","chr4"
"18954",57534,"MIB1","chr18"
"18955",57535,"KIAA1324","chr1"
"18956",57536,"KIAA1328","chr18"
"18957",57537,"SORCS2","chr4"
"18958",57538,"ALPK3","chr15"
"18959",57539,"WDR35","chr2"
"18960",5754,"PTK7","chr6"
"18961",57540,"PTCHD2","chr1"
"18962",57541,"ZNF398","chr7"
"18963",57542,"KLHDC5","chr12"
"18964",57544,"TXNDC16","chr14"
"18965",57545,"CC2D2A","chr4"
"18966",57546,"PDP2","chr16"
"18967",57547,"ZNF624","chr17"
"18968",57549,"IGSF9","chr1"
"18969",57551,"TAOK1","chr17"
"18970",57552,"NCEH1","chr3"
"18971",57553,"MICAL3","chr22"
"18972",57554,"LRRC7","chr1"
"18973",57555,"NLGN2","chr17"
"18974",57556,"SEMA6A","chr5"
"18975",57558,"USP35","chr11"
"18976",57559,"STAMBPL1","chr10"
"18977",5756,"TWF1","chr12"
"18978",57560,"IFT80","chr3"
"18979",57561,"ARRDC3","chr5"
"18980",57562,"KIAA1377","chr11"
"18981",57563,"KLHL8","chr4"
"18982",57565,"KLHL14","chr18"
"18983",57567,"ZNF319","chr16"
"18984",57568,"SIPA1L2","chr1"
"18985",57569,"ARHGAP20","chr11"
"18986",5757,"PTMA","chr2"
"18987",57570,"TRMT5","chr14"
"18988",57571,"CARNS1","chr11"
"18989",57572,"DOCK6","chr19"
"18990",57573,"ZNF471","chr19"
"18991",57574,"MARCH4","chr2"
"18992",57575,"PCDH10","chr4"
"18993",57576,"KIF17","chr1"
"18994",57577,"KIAA1407","chr3"
"18995",57578,"UNC79","chr14"
"18996",57579,"FAM135A","chr6"
"18997",57580,"PREX1","chr20"
"18998",57582,"KCNT1","chr9"
"18999",57583,"TMEM181","chr6"
"19000",57584,"ARHGAP21","chr10"
"19001",57585,"CRAMP1L","chr16"
"19002",57586,"SYT13","chr11"
"19003",57587,"KIAA1430","chr4"
"19004",57589,"KIAA1432","chr9"
"19005",57590,"WDFY1","chr2"
"19006",57591,"MKL1","chr22"
"19007",57592,"ZNF687","chr1"
"19008",57593,"EBF4","chr20"
"19009",57594,"HOMEZ","chr14"
"19010",57595,"PDZD4","chrX"
"19011",57596,"BEGAIN","chr14"
"19012",57597,"BAHCC1","chr17"
"19013",57599,"WDR48","chr3"
"19014",576,"BAI2","chr1"
"19015",57600,"FNIP2","chr4"
"19016",57602,"USP36","chr17"
"19017",57604,"KIAA1456","chr8"
"19018",57605,"PITPNM2","chr12"
"19019",57606,"SLAIN2","chr4"
"19020",57608,"KIAA1462","chr10"
"19021",57609,"DIP2B","chr12"
"19022",57610,"RANBP10","chr16"
"19023",57611,"ISLR2","chr15"
"19024",57613,"KIAA1467","chr12"
"19025",57614,"KIAA1468","chr18"
"19026",57615,"ZNF492","chr19"
"19027",57616,"TSHZ3","chr19"
"19028",57617,"VPS18","chr15"
"19029",57619,"SHROOM3","chr4"
"19030",57620,"STIM2","chr4"
"19031",57621,"ZBTB2","chr6"
"19032",57622,"LRFN1","chr19"
"19033",57623,"ZFAT","chr8"
"19034",57624,"NYAP2","chr2"
"19035",57626,"KLHL1","chr13"
"19036",57628,"DPP10","chr2"
"19037",5763,"PTMS","chr12"
"19038",57630,"SH3RF1","chr4"
"19039",57631,"LRCH2","chrX"
"19040",57633,"LRRN1","chr3"
"19041",57634,"EP400","chr12"
"19042",57636,"ARHGAP23","chr17"
"19043",57639,"CCDC146","chr7"
"19044",5764,"PTN","chr7"
"19045",57642,"COL20A1","chr20"
"19046",57643,"ZSWIM5","chr1"
"19047",57644,"MYH7B","chr20"
"19048",57645,"POGK","chr1"
"19049",57646,"USP28","chr11"
"19050",57647,"DHX37","chr12"
"19051",57648,"KIAA1522","chr1"
"19052",57649,"PHF12","chr17"
"19053",57650,"KIAA1524","chr3"
"19054",57653,"BDAG1","chr9"
"19055",57654,"KIAA1530","chr4"
"19056",57655,"GRAMD1A","chr19"
"19057",57657,"HCN3","chr1"
"19058",57658,"CALCOCO1","chr12"
"19059",57659,"ZBTB4","chr17"
"19060",57661,"PHRF1","chr11"
"19061",57662,"CAMSAP3","chr19"
"19062",57663,"USP29","chr19"
"19063",57664,"PLEKHA4","chr19"
"19064",57665,"RDH14","chr2"
"19065",57666,"FBRSL1","chr12"
"19066",57669,"EPB41L5","chr2"
"19067",57670,"KIAA1549","chr7"
"19068",57673,"BEND3","chr6"
"19069",57674,"RNF213","chr17"
"19070",57677,"ZFP14","chr19"
"19071",57678,"GPAM","chr10"
"19072",57679,"ALS2","chr2"
"19073",5768,"QSOX1","chr1"
"19074",57680,"CHD8","chr14"
"19075",57683,"ZDBF2","chr2"
"19076",57684,"ZBTB26","chr9"
"19077",57685,"CACHD1","chr1"
"19078",57687,"VAT1L","chr16"
"19079",57688,"ZSWIM6","chr5"
"19080",57689,"LRRC4C","chr11"
"19081",57690,"TNRC6C","chr17"
"19082",57691,"KIAA1586","chr6"
"19083",57692,"MAGEE1","chrX"
"19084",57693,"ZNF317","chr19"
"19085",57695,"USP37","chr2"
"19086",57696,"DDX55","chr12"
"19087",57697,"FANCM","chr14"
"19088",57698,"KIAA1598","chr10"
"19089",57699,"CPNE5","chr6"
"19090",577,"BAI3","chr6"
"19091",5770,"PTPN1","chr20"
"19092",57700,"FAM160B1","chr10"
"19093",57701,"NCKAP5L","chr12"
"19094",57703,"CWC22","chr2"
"19095",57704,"GBA2","chr9"
"19096",57705,"WDFY4","chr10"
"19097",57706,"DENND1A","chr9"
"19098",57707,"KIAA1609","chr16"
"19099",57708,"MIER1","chr1"
"19100",57709,"SLC7A14","chr3"
"19101",5771,"PTPN2","chr18"
"19102",57710,"KIAA1614","chr1"
"19103",57711,"ZNF529","chr19"
"19104",57713,"SFMBT2","chr10"
"19105",57715,"SEMA4G","chr10"
"19106",57716,"PRX","chr19"
"19107",57717,"PCDHB16","chr5"
"19108",57718,"PPP4R4","chr14"
"19109",57719,"ANO8","chr19"
"19110",57720,"GPR107","chr9"
"19111",57721,"METTL14","chr4"
"19112",57722,"IGDCC4","chr15"
"19113",57724,"EPG5","chr18"
"19114",57727,"NCOA5","chr20"
"19115",57728,"WDR19","chr4"
"19116",57730,"ANKRD36B","chr2"
"19117",57731,"SPTBN4","chr19"
"19118",57732,"ZFYVE28","chr4"
"19119",57733,"GBA3","chr4"
"19120",5774,"PTPN3","chr9"
"19121",5775,"PTPN4","chr2"
"19122",57758,"SCUBE2","chr11"
"19123",57761,"TRIB3","chr20"
"19124",57763,"ANKRA2","chr5"
"19125",5777,"PTPN6","chr12"
"19126",5778,"PTPN7","chr1"
"19127",57786,"RBAK","chr7"
"19128",57787,"MARK4","chr19"
"19129",57794,"SUGP1","chr19"
"19130",57795,"FAM5B","chr1"
"19131",57798,"GATAD1","chr7"
"19132",57799,"RAB40C","chr16"
"19133",578,"BAK1","chr6"
"19134",5780,"PTPN9","chr15"
"19135",57801,"HES4","chr1"
"19136",57804,"POLD4","chr11"
"19137",57805,"KIAA1967","chr8"
"19138",5781,"PTPN11","chr12"
"19139",57817,"HAMP","chr19"
"19140",57818,"G6PC2","chr2"
"19141",57819,"LSM2","chr6"
"19142",5782,"PTPN12","chr7"
"19143",57820,"CCNB1IP1","chr14"
"19144",57821,"C1orf114","chr1"
"19145",57822,"GRHL3","chr1"
"19146",57823,"SLAMF7","chr1"
"19147",57824,"HMHB1","chr5"
"19148",57826,"RAP2C","chrX"
"19149",57827,"C6orf47","chr6"
"19150",57828,"CATSPERG","chr19"
"19151",57829,"ZP4","chr1"
"19152",5783,"PTPN13","chr4"
"19153",57830,"KRTAP5-8","chr11"
"19154",57834,"CYP4F11","chr19"
"19155",57835,"SLC4A5","chr2"
"19156",5784,"PTPN14","chr1"
"19157",5786,"PTPRA","chr20"
"19158",57862,"ZNF410","chr14"
"19159",57863,"CADM3","chr1"
"19160",57864,"SLC46A2","chr9"
"19161",5787,"PTPRB","chr12"
"19162",57876,"MUC3B","chr7"
"19163",5788,"PTPRC","chr1"
"19164",5789,"PTPRD","chr9"
"19165",579,"NKX3-2","chr4"
"19166",5790,"PTPRCAP","chr11"
"19167",5791,"PTPRE","chr10"
"19168",5792,"PTPRF","chr1"
"19169",5793,"PTPRG","chr3"
"19170",5794,"PTPRH","chr19"
"19171",5795,"PTPRJ","chr11"
"19172",5796,"PTPRK","chr6"
"19173",5797,"PTPRM","chr18"
"19174",5798,"PTPRN","chr2"
"19175",5799,"PTPRN2","chr7"
"19176",58,"ACTA1","chr1"
"19177",580,"BARD1","chr2"
"19178",5800,"PTPRO","chr12"
"19179",5801,"PTPRR","chr12"
"19180",5802,"PTPRS","chr19"
"19181",5803,"PTPRZ1","chr7"
"19182",5805,"PTS","chr11"
"19183",5806,"PTX3","chr3"
"19184",581,"BAX","chr19"
"19185",5810,"RAD1","chr5"
"19186",5813,"PURA","chr5"
"19187",5814,"PURB","chr7"
"19188",58155,"PTBP2","chr1"
"19189",58157,"NGB","chr14"
"19190",58158,"NEUROD4","chr12"
"19191",5816,"PVALB","chr22"
"19192",58160,"NFE4","chr7"
"19193",5817,"PVR","chr19"
"19194",5818,"PVRL1","chr11"
"19195",58189,"WFDC1","chr16"
"19196",5819,"PVRL2","chr19"
"19197",58190,"CTDSP1","chr2"
"19198",58191,"CXCL16","chr17"
"19199",582,"BBS1","chr11"
"19200",5820,"PVT1","chr8"
"19201",5822,"PWP2","chr21"
"19202",5824,"PEX19","chr1"
"19203",5825,"ABCD3","chr1"
"19204",5826,"ABCD4","chr14"
"19205",5827,"PXMP2","chr12"
"19206",5828,"PEX2","chr8"
"19207",5829,"PXN","chr12"
"19208",583,"BBS2","chr16"
"19209",5830,"PEX5","chr12"
"19210",5831,"PYCR1","chr17"
"19211",5832,"ALDH18A1","chr10"
"19212",5833,"PCYT2","chr17"
"19213",5834,"PYGB","chr20"
"19214",5836,"PYGL","chr14"
"19215",5837,"PYGM","chr11"
"19216",58472,"SQRDL","chr15"
"19217",58473,"PLEKHB1","chr11"
"19218",58475,"MS4A7","chr11"
"19219",58476,"TP53INP2","chr20"
"19220",58477,"SRPRB","chr3"
"19221",58478,"ENOPH1","chr4"
"19222",58480,"RHOU","chr1"
"19223",58483,"LINC00474","chr9"
"19224",58484,"NLRC4","chr2"
"19225",58485,"TRAPPC1","chr17"
"19226",58486,"ZBED5","chr11"
"19227",58487,"CREBZF","chr11"
"19228",58488,"PCTP","chr17"
"19229",58489,"FAM108C1","chr15"
"19230",58490,"RPRD1B","chr20"
"19231",58491,"ZNF71","chr19"
"19232",58492,"ZNF77","chr19"
"19233",58493,"C9orf80","chr9"
"19234",58494,"JAM2","chr21"
"19235",58495,"OVOL2","chr20"
"19236",58496,"LY6G5B","chr6"
"19237",58497,"PRUNE","chr1"
"19238",58498,"MYL7","chr7"
"19239",58499,"ZNF462","chr9"
"19240",585,"BBS4","chr15"
"19241",58500,"ZNF250","chr8"
"19242",58503,"PROL1","chr4"
"19243",58504,"ARHGAP22","chr10"
"19244",58505,"OSTC","chr4"
"19245",58506,"SCAF1","chr19"
"19246",58508,"MLL3","chr7"
"19247",58509,"C19orf29","chr19"
"19248",58510,"PRODH2","chr19"
"19249",58511,"DNASE2B","chr1"
"19250",58512,"DLGAP3","chr1"
"19251",58513,"EPS15L1","chr19"
"19252",58515,"SELK","chr3"
"19253",58516,"FAM60A","chr12"
"19254",58517,"RBM25","chr14"
"19255",58524,"DMRT3","chr9"
"19256",58525,"WIZ","chr19"
"19257",58526,"MID1IP1","chrX"
"19258",58527,"ABRACL","chr6"
"19259",58528,"RRAGD","chr6"
"19260",58529,"MYOZ1","chr10"
"19261",58530,"LY6G6D","chr6"
"19262",58531,"PRM3","chr16"
"19263",58533,"SNX6","chr14"
"19264",58538,"MPP4","chr2"
"19265",5858,"PZP","chr12"
"19266",5859,"QARS","chr3"
"19267",586,"BCAT1","chr12"
"19268",5860,"QDPR","chr4"
"19269",5861,"RAB1A","chr2"
"19270",5862,"RAB2A","chr8"
"19271",5863,"RGL2","chr6"
"19272",5864,"RAB3A","chr19"
"19273",5865,"RAB3B","chr1"
"19274",5866,"RAB3IL1","chr11"
"19275",5867,"RAB4A","chr1"
"19276",5868,"RAB5A","chr3"
"19277",5869,"RAB5B","chr12"
"19278",587,"BCAT2","chr19"
"19279",5870,"RAB6A","chr11"
"19280",5871,"MAP4K2","chr11"
"19281",5872,"RAB13","chr1"
"19282",5873,"RAB27A","chr15"
"19283",5874,"RAB27B","chr18"
"19284",5875,"RABGGTA","chr14"
"19285",5876,"RABGGTB","chr1"
"19286",5877,"RABIF","chr1"
"19287",5878,"RAB5C","chr17"
"19288",5879,"RAC1","chr7"
"19289",5880,"RAC2","chr22"
"19290",5881,"RAC3","chr17"
"19291",5883,"RAD9A","chr11"
"19292",5884,"RAD17","chr5"
"19293",5885,"RAD21","chr8"
"19294",5886,"RAD23A","chr19"
"19295",5887,"RAD23B","chr9"
"19296",5888,"RAD51","chr15"
"19297",5889,"RAD51C","chr17"
"19298",5890,"RAD51B","chr14"
"19299",5891,"MOK","chr14"
"19300",5892,"RAD51D","chr17"
"19301",5893,"RAD52","chr12"
"19302",5894,"RAF1","chr3"
"19303",5896,"RAG1","chr11"
"19304",5897,"RAG2","chr11"
"19305",5898,"RALA","chr7"
"19306",58985,"IL22RA1","chr1"
"19307",58986,"TMEM8A","chr16"
"19308",5899,"RALB","chr2"
"19309",59,"ACTA2","chr10"
"19310",590,"BCHE","chr3"
"19311",5900,"RALGDS","chr9"
"19312",5901,"RAN","chr12"
"19313",5902,"RANBP1","chr22"
"19314",5903,"RANBP2","chr2"
"19315",5905,"RANGAP1","chr22"
"19316",5906,"RAP1A","chr1"
"19317",59067,"IL21","chr4"
"19318",5908,"RAP1B","chr12"
"19319",59082,"CARD18","chr11"
"19320",59084,"ENPP5","chr6"
"19321",5909,"RAP1GAP","chr1"
"19322",5910,"RAP1GDS1","chr4"
"19323",5911,"RAP2A","chr13"
"19324",5912,"RAP2B","chr3"
"19325",5913,"RAPSN","chr11"
"19326",5914,"RARA","chr17"
"19327",5915,"RARB","chr3"
"19328",5916,"RARG","chr12"
"19329",5917,"RARS","chr5"
"19330",5918,"RARRES1","chr3"
"19331",5919,"RARRES2","chr7"
"19332",5920,"RARRES3","chr11"
"19333",5921,"RASA1","chr5"
"19334",5922,"RASA2","chr3"
"19335",5923,"RASGRF1","chr15"
"19336",5924,"RASGRF2","chr5"
"19337",5925,"RB1","chr13"
"19338",5926,"ARID4A","chr14"
"19339",59269,"HIVEP3","chr1"
"19340",5927,"KDM5A","chr12"
"19341",59271,"C21orf63","chr21"
"19342",59272,"ACE2","chrX"
"19343",59274,"MESDC1","chr15"
"19344",59277,"NTN4","chr12"
"19345",5928,"RBBP4","chr1"
"19346",59283,"CACNG8","chr19"
"19347",59284,"CACNG7","chr19"
"19348",59285,"CACNG6","chr19"
"19349",59286,"UBL5","chr19"
"19350",5929,"RBBP5","chr1"
"19351",593,"BCKDHA","chr19"
"19352",5930,"RBBP6","chr16"
"19353",59307,"SIGIRR","chr11"
"19354",5931,"RBBP7","chrX"
"19355",5932,"RBBP8","chr18"
"19356",5933,"RBL1","chr20"
"19357",59335,"PRDM12","chr9"
"19358",59336,"PRDM13","chr6"
"19359",59338,"PLEKHA1","chr10"
"19360",59339,"PLEKHA2","chr8"
"19361",5934,"RBL2","chr16"
"19362",59340,"HRH4","chr18"
"19363",59341,"TRPV4","chr12"
"19364",59342,"SCPEP1","chr17"
"19365",59343,"SENP2","chr3"
"19366",59344,"ALOXE3","chr17"
"19367",59345,"GNB4","chr3"
"19368",59348,"ZNF350","chr19"
"19369",59349,"KLHL12","chr1"
"19370",5935,"RBM3","chrX"
"19371",59350,"RXFP1","chr4"
"19372",59351,"PBOV1","chr6"
"19373",59352,"LGR6","chr1"
"19374",59353,"TMEM35","chrX"
"19375",5936,"RBM4","chr11"
"19376",5937,"RBMS1","chr2"
"19377",5939,"RBMS2","chr12"
"19378",594,"BCKDHB","chr6"
"19379",5940,"RBMY1A1","chrY"
"19380",5947,"RBP1","chr3"
"19381",5948,"RBP2","chr3"
"19382",594837,"SNORD101","chr6"
"19383",594838,"SNORD100","chr6"
"19384",594839,"SNORA33","chr6"
"19385",594840,"ZFAT-AS1","chr8"
"19386",594842,"HAS2-AS1","chr8"
"19387",594855,"CPLX3","chr15"
"19388",594857,"NPS","chr10"
"19389",5949,"RBP3","chr10"
"19390",595,"CCND1","chr11"
"19391",5950,"RBP4","chr10"
"19392",595097,"SNORD16","chr15"
"19393",595098,"SNORD18A","chr15"
"19394",595099,"SNORD18B","chr15"
"19395",595100,"SNORD18C","chr15"
"19396",595101,"LOC595101","chr16"
"19397",595135,"PGM5P2","chr9"
"19398",5954,"RCN1","chr11"
"19399",5955,"RCN2","chr15"
"19400",5956,"OPN1LW","chrX"
"19401",5957,"RCVRN","chr17"
"19402",5959,"RDH5","chr12"
"19403",596,"BCL2","chr18"
"19404",5961,"PRPH2","chr6"
"19405",5962,"RDX","chr11"
"19406",5965,"RECQL","chr12"
"19407",5966,"REL","chr2"
"19408",5967,"REG1A","chr2"
"19409",5968,"REG1B","chr2"
"19410",5969,"REG1P","chr2"
"19411",597,"BCL2A1","chr15"
"19412",5970,"RELA","chr11"
"19413",5971,"RELB","chr19"
"19414",5972,"REN","chr1"
"19415",5973,"RENBP","chrX"
"19416",5976,"UPF1","chr19"
"19417",5977,"DPF2","chr11"
"19418",5978,"REST","chr4"
"19419",5979,"RET","chr10"
"19420",598,"BCL2L1","chr20"
"19421",5980,"REV3L","chr6"
"19422",5981,"RFC1","chr4"
"19423",5982,"RFC2","chr7"
"19424",5983,"RFC3","chr13"
"19425",5984,"RFC4","chr3"
"19426",5985,"RFC5","chr12"
"19427",5986,"RFNG","chr17"
"19428",5987,"TRIM27","chr6"
"19429",5988,"RFPL1","chr22"
"19430",5989,"RFX1","chr19"
"19431",599,"BCL2L2","chr14"
"19432",5990,"RFX2","chr19"
"19433",5991,"RFX3","chr9"
"19434",5992,"RFX4","chr12"
"19435",5993,"RFX5","chr1"
"19436",5994,"RFXAP","chr13"
"19437",5995,"RGR","chr10"
"19438",5996,"RGS1","chr1"
"19439",5997,"RGS2","chr1"
"19440",5998,"RGS3","chr9"
"19441",5999,"RGS4","chr1"
"19442",60,"ACTB","chr7"
"19443",6000,"RGS7","chr1"
"19444",6001,"RGS10","chr10"
"19445",6002,"RGS12","chr4"
"19446",6003,"RGS13","chr1"
"19447",6004,"RGS16","chr1"
"19448",6005,"RHAG","chr6"
"19449",6006,"RHCE","chr1"
"19450",6007,"RHD","chr1"
"19451",6009,"RHEB","chr7"
"19452",6010,"RHO","chr3"
"19453",6011,"GRK1","chr13"
"19454",6013,"RLN1","chr9"
"19455",6014,"RIT2","chr18"
"19456",6015,"RING1","chr6"
"19457",6016,"RIT1","chr1"
"19458",6017,"RLBP1","chr15"
"19459",6018,"RLF","chr1"
"19460",6019,"RLN2","chr9"
"19461",602,"BCL3","chr19"
"19462",6023,"RMRP","chr9"
"19463",6029,"RN7SL1","chr14"
"19464",60312,"AFAP1","chr4"
"19465",60313,"GPBP1L1","chr1"
"19466",60314,"C12orf10","chr12"
"19467",60343,"FAM3A","chrX"
"19468",6035,"RNASE1","chr14"
"19469",6036,"RNASE2","chr14"
"19470",6037,"RNASE3","chr14"
"19471",60370,"AVPI1","chr10"
"19472",6038,"RNASE4","chr14"
"19473",60385,"TSKS","chr19"
"19474",60386,"SLC25A19","chr17"
"19475",6039,"RNASE6","chr14"
"19476",604,"BCL6","chr3"
"19477",60401,"EDA2R","chrX"
"19478",6041,"RNASEL","chr1"
"19479",60412,"EXOC4","chr7"
"19480",6043,"SNORA63","chr3"
"19481",60436,"TGIF2","chr20"
"19482",60437,"CDH26","chr20"
"19483",60439,"TTTY2","chrY"
"19484",6044,"SNORA62","chr3"
"19485",6045,"RNF2","chr1"
"19486",6046,"BRD2","chr6"
"19487",60467,"BPESC1","chr3"
"19488",60468,"BACH2","chr6"
"19489",6047,"RNF4","chr4"
"19490",6048,"RNF5","chr6"
"19491",60481,"ELOVL5","chr6"
"19492",60482,"SLC5A7","chr2"
"19493",60484,"HAPLN2","chr1"
"19494",60485,"SAV1","chr14"
"19495",60487,"TRMT11","chr6"
"19496",60488,"MRPS35","chr12"
"19497",60489,"APOBEC3G","chr22"
"19498",6049,"RNF6","chr13"
"19499",60490,"PPCDC","chr15"
"19500",60491,"NIF3L1","chr2"
"19501",60492,"CCDC90B","chr11"
"19502",60493,"FASTKD5","chr20"
"19503",60494,"CCDC81","chr11"
"19504",60495,"HPSE2","chr10"
"19505",60496,"AASDHPPT","chr11"
"19506",605,"BCL7A","chr12"
"19507",6050,"RNH1","chr11"
